text,label
Let's go explore the new mall that just opened.,short-term
I'm due for my cervical screening next year.,healthcare
My neighbour has two very playful Pomeranians.,long-term
The new polyclinic offers many useful health programmes.,healthcare
My father used to work in the shipbuilding industry.,long-term
I heard there's a community clean-up drive this weekend.,short-term
My blood tests showed slightly elevated liver enzymes.,healthcare
My best friend moved to Jurong East many years ago.,long-term
Let's get some ice kachang from the dessert stall.,short-term
I need to make sure I take all my pills on time.,healthcare
My sister lives in a terraced house in the east.,long-term
The new park connector makes cycling so much safer.,short-term
My doctor advised me to start a gentle yoga routine.,healthcare
Our old car finally broke down after twenty years of service.,long-term
I'm going for my regular dental check-up on Friday.,healthcare
My grandson is doing very well in his football club.,long-term
The community garden is looking very lush and green.,short-term
My back is feeling much better after the massage.,healthcare
Let's have some fish soup for a light dinner.,short-term
I need to book an appointment for my mammogram screening.,healthcare
My daughter just got her driver's license last month.,long-term
The MRT station is always crowded during the morning rush hour.,short-term
My vision has become a bit cloudy in one eye.,healthcare
My husband loves to play chess with his old friends.,long-term
Did you buy the newspapers from the minimart?,short-term
I'm considering getting a health package for comprehensive screening.,healthcare
My niece just started working as a teacher.,long-term
The queue for the taxi stand is quite long today.,short-term
My doctor told me to exercise more consistently.,healthcare
My parents always cooked delicious meals for us when we were growing up.,long-term
I need to pick up a parcel from the post office.,short-term
I hope this new cream helps with my skin rash.,healthcare
"My son-in-law is an excellent cook, always trying new recipes.",long-term
The bus arrived right on time today.,short-term
"My knee pain is getting worse, especially after long walks.",healthcare
We've had this furniture set since we moved into our first HDB.,long-term
What time is the evening tai chi class at the park?,short-term
I need to visit the podiatrist for my foot issues.,healthcare
My grand-niece is attending kindergarten next year.,long-term
Let's go for some dim sum at the coffee shop.,short-term
I should probably try to get at least 7 hours of sleep.,healthcare
My father always told me to work hard and be honest.,long-term
The wet market is closing early today for cleaning.,short-term
I'm trying to cut down on my caffeine intake.,healthcare
My son used to play football at this very field.,long-term
Did you see the latest movie playing at the cinema?,short-term
My daughter is planning to study abroad next year.,long-term
I need to buy a new light bulb for the living room.,short-term
I need to consult a doctor about my persistent cough.,healthcare
My grandchildren love listening to my old stories.,long-term
Let's meet at the kopitiam for breakfast tomorrow.,short-term
The doctor recommended I take some vitamin D supplements.,healthcare
My sister is a very talented calligrapher.,long-term
I need to top up my phone's data plan.,short-term
My last bone density scan showed signs of osteoporosis.,healthcare
Our old neighbour from Block 20 has moved away.,long-term
The MRT station has a new art installation.,short-term
I feel more energetic after starting my daily walks.,healthcare
My parents used to bring us to Coney Island for picnics.,long-term
What time is the public holiday tomorrow?,short-term
I need to arrange for a home care nurse for my mother.,healthcare
I need to buy some angbaos for Chinese New Year.,short-term
My doctor advised me to watch my sugar intake very carefully.,healthcare
My son is a very dedicated volunteer at the animal shelter.,long-term
Let's take the tram to Sentosa for the afternoon.,short-term
I need to go for my regular eye check-up this month.,healthcare
My wife and I love watching Korean dramas together.,long-term
The wet market is having a special on prawns today.,short-term
My blood tests showed slightly low iron levels.,healthcare
My eldest grandchild is starting university next year.,long-term
Did you remember to turn off the stove after cooking?,short-term
I need to get a new pair of reading glasses.,healthcare
My family often goes to East Coast Lagoon for supper.,long-term
The new community centre offers many interesting courses.,short-term
I'm trying to eat more whole grains for my digestion.,healthcare
My brother lives in an old shophouse in Tanjong Pagar.,long-term
"The weather is so humid today, I feel so sticky.",short-term
My foot pain has been persistent for weeks now.,healthcare
My old primary school uniform still fits me perfectly.,long-term
