text,label,category
The community centre provides many opportunities for lifelong learning.,0,community_events
Did you participate in the community recycling drive last month?,1,community_events
I always make sure to recycle my waste properly.,0,community_events
I often share my knowledge and experiences with younger neighbours.,0,community_events
How do you stay active and maintain a healthy lifestyle?,1,community_events
I go for morning walks and eat a balanced diet.,0,community_events
My son helps me with any technical issues I face with my devices.,0,community_events
Are you going to the annual Seniors' Wellness Festival?,1,community_events
It's a great opportunity to learn about different health programmes.,0,community_events
Do you have any recommendations for good Chinese tea shops?,1,community_events
There's a traditional tea shop at Chinatown that sells quality tea.,0,community_events
I always appreciate the friendly greetings from my neighbours.,0,community_events
Have you tried the new chicken rice stall at the hawker centre?,1,food_and_meals
I really enjoy a good plate of char kway teow on weekends.,0,food_and_meals
My grandchildren always ask for roti prata when they visit.,0,food_and_meals
Are you cooking anything special for dinner tonight?,1,food_and_meals
The queue for the famous fishball noodles is always so long.,0,food_and_meals
Do you remember the old coffee shop near our primary school?,1,food_and_meals
I prefer less sugar in my kopi O kosong.,0,food_and_meals
We should go for dim sum next weekend.,0,food_and_meals
What's your favourite dish to cook on a rainy day?,1,food_and_meals
Eating out has become quite expensive these days.,0,food_and_meals
Where is a good place to find authentic nasi lemak?,1,food_and_meals
I love the smell of freshly brewed kopi in the morning.,0,food_and_meals
My wife makes the best laksa from her family recipe.,0,food_and_meals
