text,label
I enjoy the peace and quiet of my HDB home.,0
What's your favourite kind of local kueh?,1
The bus services are quite reliable in our area.,0
Are you looking forward to the next long weekend?,1
I saw a promotion for senior movie tickets at the cinema.,0
Have you tried the new mixed rice stall that just opened?,1
My legs feel a bit stiff after yesterday's walk.,0
Is the community garden planting new vegetables this season?,1
I like to share my homemade food with my neighbours.,0
Do you prefer buying clothes from local shops or department stores?,1
Did you attend the Hari Raya light-up in Geylang Serai this year?,1
My son helped me with my new mobile phone setup.,0
What's your favourite place to relax in Singapore?,1
I enjoy a simple meal of porridge and salted egg.,0
Are there any new discounts for seniors at the supermarkets?,1
The void deck can get quite noisy in the evenings.,0
Have you heard about the new park connector network near our estate?,1
I bought some fresh fish for dinner from the wet market.,0
Do you still visit your childhood friends regularly?,1
The MRT ride to the city is very convenient for appointments.,0
Did you get any new plants for your corridor garden?,1
"I saw a getai show on TV last night, it was very entertaining.",0
My HDB block has a lot of greenery around it.,0
Is the hawker centre still offering takeaway options?,1
Do you still go for your morning walk at the same park?,1
The community centre organized a free movie screening.,0
Did you manage to get your angbaos sorted for CNY?,1
My daughter cooks traditional Hainanese chicken rice for us.,0
What's your favourite snack to buy from the mama shop?,1
The wet market usually has better prices for fresh produce.,0
Have you ever tried volunteering at the senior centre?,1
My old school friends often meet for lunch at a hawker centre.,0
Is it easy to use the new ticketing machines at the MRT station?,1
I enjoy watching the young children play at the void deck.,0
The bus driver was very helpful with my heavy bag.,0
What kind of shows do you watch on Channel 8?,1
I bought some new traditional kueh from the market.,0
Did you receive your CPF statement this month?,1
My son helps me with my mobile phone apps.,0
Are you planning to celebrate Deepavali with your neighbours?,1
"The weather is so hot, I crave for ice kachang.",0
Have you tried the famous rojak at the Old Airport Road Food Centre?,1
I like to buy my clothes from local boutique shops.,0
Is your HDB flat eligible for the Home Improvement Programme?,1
My wife loves to tend to her orchids in the corridor.,0
Do you still play cards with your friends on weekends?,1
The MRT train was surprisingly empty this afternoon.,0
What are your thoughts on the new public transport fare hikes?,1
I remember celebrating National Day with flags and parades when I was young.,0
Did you get your free flu jab at the polyclinic?,1
Are your grandchildren visiting you during the school holidays?,1
Have you heard about the new active ageing hub opening in our town?,1
My neighbour gave me some fresh vegetables from her community garden plot.,0
Is the lift still under maintenance in your block?,1
I like to have my kopi-c and kaya toast in the mornings.,0
What's your favourite hawker dish to eat on a rainy day?,1
Did you see the fireworks display during National Day?,1
My daughter helped me set up my new smart TV.,0
Are you going to visit the Lantern Festival at Chinese Garden?,1
Have you tried the famous prawn noodles at Adam Road Food Centre?,1
I always carry a small fan because of the heat.,0
My HDB flat has good natural light.,0
I often go for a walk at the nearby park connector.,0
Did you get your groceries from the online supermarket this week?,1
The MRT system is very efficient during off-peak hours.,0
Do you prefer cooking at home or eating out?,1
My neighbours are always friendly and helpful.,0
Have you heard about the new polyclinic being built in the next town?,1
What's the best time to visit the library to avoid crowds?,1
The hawker food prices have really gone up lately.,0
Are you going to the annual Residents' Committee gathering?,1
I bought some fresh pandan leaves for my kueh.,0
My wife loves to tend to her edible garden in the HDB common area.,0
Is the bus service to the hospital frequent enough?,1
I remember the days when we had to write letters instead of emails.,0
What's your favourite brand of instant coffee from the kopitiam?,1
The MRT station is a good meeting point for friends.,0
Did you go to any Getai shows during the Hungry Ghost Festival?,1
My daughter helped me set up my Singpass app.,0
Are you planning to make traditional Nyonya dishes for the holidays?,1
Have you heard about the new initiatives for senior employment?,1
The bus journey can be very relaxing if there's no traffic.,0
Do you remember the old days of using a rotary phone?,1
My grandchildren love to play hide-and-seek at the park.,0
Did you take advantage of the senior discounts at the cinema?,1
The community centre has a good variety of exercise classes.,0
Is your HDB flat comfortable during this hot weather?,1
I like to listen to the radio while doing chores.,0
Have you been to the Sungei Buloh Wetland Reserve recently?,1
My son brought me some delicious bak kwa for CNY.,0
What kind of local snacks do you enjoy?,1
The MRT is a very clean and efficient mode of transport.,0
Are you going to visit your relatives during Hari Raya?,1
I often meet my friends for breakfast at the kopitiam.,0
Did you get your eyes checked at the optician's?,1
The void deck is a popular spot for neighbours to gather.,0
My wife loves to buy fresh seafood from the wet market.,0
Have you tried the famous chicken curry puff at the local bakery?,1
I enjoy the cooler evenings after a hot day.,0
What's your opinion on the rising cost of petrol?,1
My HDB flat is conveniently located near an MRT station.,0
Is the hawker centre food still affordable for daily meals?,1
I remember when this area was mostly undeveloped land.,0
Do you still grow vegetables in your community garden plot?,1
The bus ride home can be quite relaxing if it's not crowded.,0
Did you visit the Christmas light-up at Orchard Road last year?,1
My daughter-in-law makes the best sambal belacan.,0
What's your favourite way to cool down on a hot day?,1
The wet market vendors are usually very friendly.,0
Are you going to attend any of the National Day celebrations?,1
I like to have my teh-c kosong with my breakfast.,0
Have you ever tried joining a senior choir group?,1
My old classmates often gather for coffee at the kopitiam.,0
Is the new bus interchange easy to navigate?,1
Do you remember the old amusement parks like Great World?,1
The hawker centre can get very lively during dinner time.,0
My son taught me how to use Grab for food delivery.,0
